ticket_id,company_id,company_size_cat,industry_cat,customer_tier_cat,org_users,region_cat,past_30d_tickets,past_90d_incidents,product_area_cat,booking_channel_cat,reported_by_role_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,has_runbook,customer_sentiment_cat,description_length,priority_cat,customer_sentiment_missing,company_size_Medium,company_size_Small,industry_fintech,industry_gaming,industry_healthcare,industry_logistics,industry_media,industry_saas_b2b,customer_tier_Enterprise,customer_tier_Plus,region_APAC,region_EMEA,product_area_auth,product_area_billing,product_area_data_pipeline,product_area_mobile,product_area_notifications,booking_channel_email,booking_channel_phone,booking_channel_web,reported_by_role_devops,reported_by_role_finance,reported_by_role_product_manager,reported_by_role_support,customer_sentiment_neutral,customer_sentiment_positive
1000016368,100007,3,7,3,5757,2,12,4,3,2,3,381,3.985920467,24,0,0,0,1,1,497,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1000016369,100014,1,1,1,133,2,0,2,2,3,1,3,3.369360284,0,0,0,0,1,2,361,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1000016370,100002,3,1,3,5223,3,9,1,2,2,1,384,1.558233,0,0,0,0,1,1,449,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1000016371,100002,3,1,3,5223,3,13,2,5,3,1,1158,1.608937879,0,0,0,0,1,2,436,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1000016372,100013,2,7,2,701,3,5,2,5,2,2,7,2.778367849,3,0,0,0,1,2,140,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1000016373,100009,2,7,3,639,2,4,1,3,4,2,128,5.332095006,0,0,0,0,0,1,591,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1000016374,100025,2,3,2,547,2,1,3,6,3,1,44,15.5404279,5,0,0,0,1,2,500,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1000016375,100006,1,6,1,73,1,5,2,1,2,2,4,4.433338854,0,0,0,0,0,2,277,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1000016376,100022,2,3,3,596,2,3,4,1,2,1,37,20.67070012,0,0,0,0,1,3,357,2,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1000016377,100008,1,7,1,82,3,1,1,1,1,1,17,0.508722172,57,0,0,0,0,1,320,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1000016378,100023,1,5,1,101,1,2,2,5,2,1,13,0.527686175,3,0,0,0,1,3,341,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1000016379,100012,1,4,1,71,3,2,3,2,3,3,12,4.146108413,18,0,0,0,1,3,288,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1000016380,100022,2,3,3,596,2,4,3,3,3,2,47,0.818287706,17,0,0,0,1,2,306,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1000016381,100003,1,7,2,100,1,5,2,1,3,1,15,4.726346755,7,0,0,0,1,2,349,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1000016382,100017,1,3,1,150,3,2,0,6,3,1,17,1.137524599,0,0,0,0,0,3,198,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1000016383,100010,3,3,2,5353,2,4,4,4,4,4,674,16.05220184,70,0,0,0,1,1,440,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1000016384,100021,2,2,2,999,2,4,2,5,1,3,33,1.621947626,0,0,0,0,1,3,314,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1000016385,100022,2,3,3,596,2,5,0,5,1,4,25,3.850481444,11,0,0,0,1,3,495,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1000016386,100009,2,7,3,639,2,1,1,3,3,2,38,6.907479633,5,0,0,0,1,2,363,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1000016387,100013,2,7,2,701,3,5,1,5,2,3,15,1.824179774,13,0,0,0,1,2,298,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1000016388,100023,1,5,1,101,1,2,1,3,2,3,6,1.647291772,29,0,0,0,0,2,243,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1000016389,100009,2,7,3,639,2,1,0,3,2,1,84,0.0,11,0,0,0,1,2,352,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000016390,100012,1,4,1,71,3,1,3,3,2,3,3,1.527450093,0,0,0,0,0,2,250,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1000016391,100011,1,4,1,74,3,2,1,3,2,1,1,3.076923164,0,0,0,0,0,2,312,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000016392,100018,3,3,2,5721,1,6,4,5,3,3,103,0.787526834,0,0,0,0,1,3,468,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1000016393,100009,2,7,3,639,2,3,1,3,2,1,17,1.371041259,0,0,0,0,1,3,359,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1000016394,100006,1,6,1,73,1,4,1,2,1,1,1,3.110186603,3,0,0,0,0,2,217,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1000016395,100019,1,2,2,332,1,1,2,2,1,3,116,1.623662451,13,0,0,0,1,1,394,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1000016396,100003,1,7,2,100,1,4,2,3,1,3,14,1.625049802,26,0,0,0,0,2,403,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1000016397,100001,1,2,1,87,3,1,1,1,2,1,7,4.798560437,0,0,0,0,0,2,264,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1000016398,100008,1,7,1,82,3,4,1,3,1,2,8,7.666840812,0,0,0,0,0,2,338,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1000016399,100010,3,3,2,5353,1,6,1,4,3,1,394,4.089326445,7,0,0,0,0,1,360,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1000016400,100023,1,5,1,101,1,0,2,1,3,1,11,4.068908604,35,0,0,0,0,2,416,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1000016401,100018,3,3,2,5721,2,9,1,2,4,1,112,3.661720054,0,0,0,0,0,2,491,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1000016402,100025,2,3,2,547,2,2,3,1,1,3,40,8.227541503,15,0,0,0,1,3,300,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1000016403,100025,2,3,2,547,2,3,3,2,2,1,35,5.849390918,68,0,0,0,0,1,313,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1000016404,100002,3,1,3,5223,1,11,5,6,3,1,394,1.895504152,0,0,0,0,1,3,399,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1000016405,100019,1,2,2,332,1,2,0,5,1,1,9,1.301166211,0,0,0,0,1,2,231,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1000016406,100010,3,3,2,5353,2,7,5,6,4,3,323,5.903916467,34,0,0,0,1,2,399,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1000016407,100008,1,7,1,82,3,0,1,3,3,3,0,4.188150968,0,0,0,0,0,2,269,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1000016408,100012,1,4,1,71,3,0,3,6,1,1,7,6.081959316,0,0,0,0,1,2,351,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1000016409,100018,3,3,2,5721,2,15,1,5,1,2,260,6.748007637,15,0,0,0,1,2,432,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1000016410,100019,1,2,2,332,1,1,0,6,2,1,92,4.740261742,0,0,0,0,1,2,458,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000016411,100025,2,3,2,547,2,2,1,2,2,1,25,0.0,0,0,0,0,1,2,191,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1000016412,100014,1,1,1,133,2,2,0,1,1,1,12,5.798481381,0,0,0,0,0,1,385,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1000016413,100004,1,3,2,118,3,1,1,5,1,3,26,3.346054924,7,0,0,0,1,2,194,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1000016414,100021,2,2,2,999,2,2,0,2,2,1,75,0.869196245,0,0,0,0,1,3,362,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1000016415,100008,1,7,1,82,3,4,1,1,1,1,17,8.006493559,9,0,0,0,0,1,433,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1000016416,100014,1,1,1,133,2,5,1,6,1,3,4,5.077666018,0,0,0,0,0,3,327,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1000016417,100025,2,3,2,547,2,3,3,4,2,1,109,4.073754697,16,0,0,0,0,2,343,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1000016418,100002,3,1,3,5223,3,4,2,2,3,1,357,5.163008435,36,0,0,0,1,2,437,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1000016419,100015,1,7,1,126,3,6,0,5,1,4,4,2.349386286,7,0,0,0,0,2,373,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1000016420,100023,1,5,1,101,1,0,1,1,3,1,15,18.94557449,18,0,0,0,0,1,344,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1000016421,100002,3,1,3,5223,1,7,2,2,4,1,307,2.411543021,33,0,0,0,1,2,390,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
1000016422,100010,3,3,2,5353,1,3,3,4,1,5,138,20.93838832,40,0,0,0,0,1,340,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1000016423,100001,1,2,1,87,3,0,1,6,1,4,3,6.484145023,0,0,0,0,0,2,295,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1000016424,100025,2,3,2,547,2,5,1,6,3,2,44,7.760436029,16,0,0,0,1,1,450,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1000016425,100013,2,7,2,701,3,1,2,5,1,1,15,2.461014796,0,0,0,0,0,2,373,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1000016426,100024,2,5,3,572,2,3,1,5,1,2,28,0.826655127,0,0,0,0,1,2,308,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1000016427,100002,3,1,3,5223,1,5,1,2,1,2,258,7.243688656,15,0,0,0,1,2,465,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1000016428,100016,2,2,1,454,3,3,3,3,2,1,13,0.826083861,0,0,0,0,0,2,419,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000016429,100002,3,1,3,5223,3,6,1,6,3,2,240,3.796785475,70,0,0,0,1,1,388,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1000016430,100007,3,7,3,5757,2,10,7,1,2,3,421,3.007753855,34,0,0,0,1,2,379,3,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1000016431,100005,3,6,2,4799,1,6,3,5,3,1,83,1.826222899,1,0,0,0,1,3,428,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1000016432,100004,1,3,2,118,3,3,1,5,2,4,1,1.663065693,0,0,0,0,1,3,355,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1000016433,100023,1,5,1,101,1,2,2,5,2,1,3,0.366336987,0,0,0,0,0,3,220,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1000016434,100019,1,2,2,332,1,4,2,5,3,1,28,1.424922743,0,0,0,0,1,2,294,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1000016435,100007,3,7,3,5757,2,7,6,4,3,5,2548,8.056667635,34,0,0,0,1,2,648,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1000016436,100024,2,5,3,572,2,2,4,6,1,1,49,3.616318475,0,0,0,0,1,1,508,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1000016437,100022,2,3,3,596,2,4,1,5,1,1,8,2.148043723,0,0,0,0,1,1,343,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1000016438,100017,1,3,1,150,3,1,3,5,2,1,3,1.058277587,0,0,0,0,1,2,187,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1000016439,100007,3,7,3,5757,2,5,4,5,4,3,685,1.579082526,3,0,0,0,1,0,378,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1000016440,100007,3,7,3,5757,2,7,7,1,4,4,2466,10.7127557,0,0,0,0,0,2,631,3,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1000016441,100024,2,5,3,572,2,3,3,4,1,2,95,1.145786447,15,0,0,0,0,2,528,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1000016442,100010,3,3,2,5353,2,9,3,2,3,5,70,1.434277486,0,1,0,0,0,2,313,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1000016443,100007,3,7,3,5757,2,9,2,6,3,5,350,1.793862974,0,0,0,0,1,2,451,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1000016444,100004,1,3,2,118,3,5,2,5,2,1,20,1.514899228,15,0,0,0,1,2,373,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1000016445,100024,2,5,3,572,2,4,0,3,3,4,19,3.842215247,0,0,0,0,1,1,286,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1000016446,100004,1,3,2,118,3,2,1,5,1,3,6,1.91310313,0,0,0,0,1,1,453,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1000016447,100002,3,1,3,5223,3,7,4,2,3,1,99,2.722775321,22,0,0,0,1,2,193,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1000016448,100003,1,7,2,100,1,1,2,3,2,1,12,7.850119389,14,0,0,0,1,2,326,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000016449,100025,2,3,2,547,2,5,3,2,2,2,62,1.171916185,11,0,0,0,0,2,314,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1000016450,100020,2,4,2,481,1,1,2,6,2,1,53,0.392901671,4,0,0,0,1,2,397,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1000016451,100018,3,3,2,5721,2,8,3,5,1,1,216,2.435309218,0,0,0,0,0,1,456,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1000016452,100019,1,2,2,332,1,3,4,6,1,1,68,4.294128016,31,0,0,0,1,2,388,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
1000016453,100016,2,2,1,454,3,2,2,2,1,2,42,0.82501501,0,0,0,0,1,2,382,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1000016454,100003,1,7,2,100,1,0,1,5,1,3,15,0.152362521,0,0,0,0,1,2,238,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1000016455,100013,2,7,2,701,3,2,3,4,1,3,260,12.16531604,0,0,0,0,0,1,430,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1000016456,100001,1,2,1,87,3,2,1,1,1,1,4,14.72043729,3,0,0,0,0,2,247,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1000016457,100021,2,2,2,999,2,3,0,3,2,1,85,6.490323111,0,0,0,0,1,2,528,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1000016458,100025,2,3,2,547,2,3,4,4,3,1,156,8.182536481,0,0,0,0,0,2,503,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1000016459,100021,2,2,2,999,2,1,1,2,4,2,37,1.742204932,12,0,0,0,1,2,421,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1000016460,100015,1,7,1,126,3,4,4,6,1,3,3,9.991736872,8,0,0,0,0,2,272,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1000016461,100002,3,1,3,5223,3,10,2,2,4,2,602,1.500433674,19,0,0,0,1,1,443,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1000016462,100021,2,2,2,999,2,4,3,6,1,4,29,3.670997206,0,0,0,0,1,2,434,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1000016463,100018,3,3,2,5721,2,6,2,5,3,1,456,0.417775827,0,0,0,0,0,2,392,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1000016464,100022,2,3,3,596,2,3,2,5,2,4,67,0.647499671,0,0,0,0,1,1,449,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1000016465,100011,1,4,1,74,3,4,2,3,2,2,11,12.06503828,20,0,0,0,0,2,313,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1000016466,100002,3,1,3,5223,1,8,1,2,4,1,87,3.5128492,0,1,0,0,0,1,457,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1000016467,100023,1,5,1,101,1,5,1,6,2,1,8,5.555004929,0,0,0,0,0,3,299,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1000016468,100024,2,5,3,572,2,2,1,1,3,2,13,0.192487831,0,0,0,0,1,2,326,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1000016469,100007,3,7,3,5757,2,9,3,1,4,2,518,5.54833874,17,0,0,0,1,0,402,3,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1000016470,100010,3,3,2,5353,2,9,3,1,2,3,289,4.552498451,0,0,0,0,1,2,550,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1000016471,100020,2,4,2,481,1,3,1,3,1,1,20,5.441535314,10,0,0,0,0,3,140,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1000016472,100023,1,5,1,101,1,3,3,1,3,4,17,2.84724497,0,0,0,0,0,2,310,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1000016473,100007,3,7,3,5757,2,7,3,1,2,2,989,4.989814356,6,0,0,0,1,2,372,3,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1000016474,100021,2,2,2,999,2,3,2,4,3,1,79,14.45911926,0,0,0,0,1,2,374,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1000016475,100007,3,7,3,5757,2,4,2,6,3,2,618,4.702209816,44,0,0,0,1,2,467,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1000016476,100007,3,7,3,5757,1,5,4,6,3,1,130,4.915911746,0,0,0,0,1,2,374,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1000016477,100016,2,2,1,454,3,1,2,6,3,5,70,1.98907749,0,0,0,0,0,2,485,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1000016478,100012,1,4,1,71,3,3,1,6,1,2,3,7.221312264,61,0,0,0,0,2,401,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1000016479,100014,1,1,1,133,2,1,1,2,2,2,28,8.616467787,0,0,0,0,0,1,273,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1000016480,100014,1,1,1,133,2,0,0,5,2,5,3,3.803718077,0,0,0,0,1,2,396,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1000016481,100019,1,2,2,332,1,3,2,6,3,1,21,3.331681235,0,0,0,0,0,2,390,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1000016482,100012,1,4,1,71,3,0,2,5,1,1,3,1.126582259,11,0,0,0,0,3,331,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1000016483,100024,2,5,3,572,2,2,0,5,2,2,16,4.958705196,0,0,0,0,0,2,284,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1000016484,100018,3,3,2,5721,1,6,1,1,1,1,748,4.23927919,0,0,0,0,1,2,423,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1000016485,100007,3,7,3,5757,2,5,4,4,2,1,1988,12.59716524,0,0,0,0,1,2,635,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
1000016486,100022,2,3,3,596,2,2,2,3,3,4,18,3.621229337,0,0,0,0,1,2,289,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1000016487,100018,3,3,2,5721,2,10,5,6,3,1,365,1.719122205,38,0,0,0,1,2,471,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1000016488,100017,1,3,1,150,3,4,1,6,2,4,8,0.266595253,19,0,0,0,0,2,181,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1000016489,100014,1,1,1,133,2,2,0,3,3,4,36,8.599868464,0,0,0,0,0,3,333,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1000016490,100009,2,7,3,639,2,3,0,1,4,1,70,6.217351499,0,0,0,0,1,1,402,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1000016491,100015,1,7,1,126,3,6,0,6,1,1,3,1.74628318,0,0,0,0,0,1,144,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1000016492,100003,1,7,2,100,1,5,1,3,1,4,3,1.045593884,10,0,0,0,0,2,145,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1000016493,100003,1,7,2,100,1,0,3,3,4,4,8,12.76407545,24,0,0,0,1,2,359,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1000016494,100002,3,1,3,5223,1,5,3,2,4,3,803,3.205294171,41,0,0,0,1,0,623,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1000016495,100015,1,7,1,126,3,2,1,3,3,1,4,1.587127572,0,0,0,0,0,2,328,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
