ticket_id,company_id,company_size_cat,industry_cat,customer_tier_cat,org_users,region_cat,past_30d_tickets,past_90d_incidents,product_area_cat,booking_channel_cat,reported_by_role_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,has_runbook,customer_sentiment_cat,description_length,priority_cat,customer_sentiment_missing,company_size_Medium,company_size_Small,industry_fintech,industry_gaming,industry_healthcare,industry_logistics,industry_media,industry_saas_b2b,customer_tier_Enterprise,customer_tier_Plus,region_APAC,region_EMEA,product_area_auth,product_area_billing,product_area_data_pipeline,product_area_mobile,product_area_notifications,booking_channel_email,booking_channel_phone,booking_channel_web,reported_by_role_devops,reported_by_role_finance,reported_by_role_product_manager,reported_by_role_support,customer_sentiment_neutral,customer_sentiment_positive,region_group,industry_group,region_priority_avg,industry_priority_avg,has_critical_flag,num_critical_flags,impact_score,impact_per_user,tickets_per_user,activity_ratio,incident_growth,weighted_impact_per_user,critical_x_activity,critical_x_sentiment,impact_x_region
1000008616,100025,2,3,2,547,2,3,0,5,3,4,21,2.735062416,7,0,0,0,1,2,316,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,1.8684546310952772,0.03832116788321168,0.005474452554744526,3.0,3.0,0.05457292592566298,0.0,0,3.3402253402182023
1000008617,100010,3,3,2,5353,1,11,4,4,3,1,173,5.4302726,10,0,0,0,1,2,495,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,cat,saas_b2b,1.788575103782962,1.7671473258564125,0,0,2.7992815193253224,0.03231228987672768,0.002054538662682107,2.2,4.142857142857143,0.048334980933549425,0.0,0,5.006725233945017
1000008618,100009,2,7,3,639,2,4,1,5,3,2,44,0.322017972,0,0,0,0,0,3,541,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,EMEA,media,1.7876941107530033,1.634230156734557,0,0,1.523631049824128,0.06875,0.00625,2.0,2.75,0.068816416206725,0.0,0,2.723786254731009
1000008619,100018,3,3,2,5721,1,4,3,1,3,2,4085,5.683208172,0,0,0,0,1,1,632,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,cat,saas_b2b,1.788575103782962,1.7671473258564125,0,0,3.343178334667027,0.7139112198531982,0.0006990562740300594,1.0,1.5,0.7260831380894547,0.0,0,5.9795255368920275
1000008620,100016,2,2,1,454,3,3,3,2,3,1,42,3.895583293,0,0,0,0,0,2,327,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,APAC,Finance,1.3518822637695806,1.448774765380605,0,0,1.5161667961564251,0.09230769230769231,0.006593406593406593,0.75,1.0,0.09338646921960002,0.0,0,2.04967900064022
1000008621,100022,2,3,3,596,2,2,2,5,2,1,11,1.254289286,3,0,0,0,1,2,261,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,1.4136138361091672,0.018425460636515914,0.0033500837520938024,0.6666666666666666,0.8000000000000002,0.02360341564640161,0.0,0,2.5271091296913197
1000008622,100020,2,4,2,481,1,2,0,3,4,1,11,4.538422377,24,0,0,0,0,2,385,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,cat,gaming,1.788575103782962,1.2680851063829788,0,0,1.9732406745066604,0.022821576763485476,0.004149377593360996,2.0,2.0,0.037824262973342404,0.0,0,3.5292891441945122
1000008623,100022,2,3,3,596,2,4,1,6,3,1,21,1.812821018,1,0,0,0,0,1,294,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,1.4497995985653103,0.035175879396984924,0.006700167504187605,2.0,2.75,0.04024359444302474,0.0,0,2.5917982041272736
1000008624,100023,1,5,1,101,1,4,2,6,2,1,8,1.966254828,0,0,0,0,1,1,268,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,cat,healthcare,1.788575103782962,1.5788487282463186,0,0,0.8847885954184879,0.0784313725490196,0.0392156862745098,1.3333333333333333,2.0000000000000004,0.07889402074384314,0.0,0,1.582510853876603
1000008625,100010,3,3,2,5353,1,7,4,5,4,4,248,1.364050232,2,0,0,0,1,2,474,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,cat,saas_b2b,1.788575103782962,1.7671473258564125,0,0,2.540656995882316,0.04632050803137841,0.001307433694434068,1.4,2.428571428571429,0.05668771439868254,0.0,0,4.5441558500871215
1000008626,100010,3,3,2,5353,1,4,4,6,4,4,88,7.901152793,36,0,0,0,1,0,355,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,cat,saas_b2b,1.788575103782962,1.7671473258564125,0,0,2.9024333800651227,0.016436309301456856,0.0007471049682480389,0.8,1.1428571428571432,0.028695939409766596,0.0,0,5.191220083973111
1000008627,100020,2,4,2,481,1,3,2,6,1,2,17,8.072785917,53,0,0,0,1,1,272,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,cat,gaming,1.788575103782962,1.2680851063829788,0,0,2.377062274878748,0.035269709543568464,0.006224066390041493,1.0,1.4000000000000001,0.06426194572631853,0.0,0,4.251554404989821
1000008628,100006,1,6,1,73,1,3,3,3,1,1,8,0.435432157,21,0,0,0,0,2,305,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,cat,logistics,1.788575103782962,1.776122988229642,0,0,1.8075088634129828,0.10810810810810811,0.04054054054054054,0.75,1.0,0.17508267969109872,0.0,0,3.2328653529674996
1000008629,100023,1,5,1,101,1,0,0,3,2,1,4,4.255480741,24,0,0,0,0,2,277,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,cat,healthcare,1.788575103782962,1.5788487282463186,0,0,1.6222043546571003,0.0392156862745098,0.0,0.0,0.0,0.0649624159684957,0.0,0,2.9014343219879963
1000008630,100014,1,1,1,133,2,0,3,3,2,1,6,0.613740185,0,0,0,0,0,2,289,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,EMEA,fintech,1.7876941107530033,2.0587839353825443,0,0,0.7802052801771253,0.04477611940298507,0.0,0.0,-0.5,0.044858562114402985,0.0,0,1.394768384551044
1000008631,100005,3,6,2,4799,1,6,7,3,1,1,556,2.73818878,15,0,0,0,0,2,241,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,cat,logistics,1.788575103782962,1.776122988229642,0,0,3.3690172789828483,0.11583333333333333,0.00125,0.75,1.0999999999999999,0.1810164926662716,0.0,0,6.02574042940334
1000008632,100022,2,3,3,596,2,5,3,2,2,1,61,2.564701019,14,0,0,0,1,2,489,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,2.4709629174057,0.10217755443886097,0.008375209380234505,1.25,2.0,0.15830410844208367,0.0,0,4.417325855335229
1000008633,100024,2,5,3,572,2,1,1,5,1,1,14,1.405457725,11,0,0,0,0,1,292,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,EMEA,healthcare,1.7876941107530033,1.5788487282463186,0,0,1.832908448552284,0.02443280977312391,0.0017452006980802793,0.5,0.5000000000000001,0.036678477912489356,0.0,0,3.276679639026342
1000008634,100003,1,7,2,100,1,2,1,6,2,1,2,2.919283727,0,0,0,0,1,2,165,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,cat,media,1.788575103782962,1.634230156734557,0,0,0.44820276664824393,0.019801980198019802,0.019801980198019802,1.0,1.2500000000000002,0.01997540299368317,0.0,0,0.8016443098736936
1000008635,100016,2,2,1,454,3,3,4,6,2,2,7,12.37971753,25,0,0,0,1,2,308,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,APAC,Finance,1.3518822637695806,1.448774765380605,0,0,1.846344730668379,0.015384615384615385,0.006593406593406593,0.6,0.7142857142857144,0.02598089938760456,0.0,0,2.496040694195005
1000008636,100010,3,3,2,5353,2,8,3,6,4,4,232,3.331950359,34,0,0,0,0,1,485,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,3.2570156509501045,0.04333208815838625,0.0014942099364960778,2.0,3.5,0.0745773603853143,0.0,0,5.822547697833861
1000008637,100021,2,2,2,999,2,2,4,2,2,1,22,2.275500767,20,0,0,0,0,1,364,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,EMEA,Finance,1.7876941107530033,1.448774765380605,0,0,2.174380919989687,0.022,0.002,0.4,0.2857142857142858,0.03554608177660506,0.0,0,3.8871279651992605
1000008638,100010,3,3,2,5353,1,9,2,2,1,1,332,6.764953877,0,0,0,0,1,2,421,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,cat,saas_b2b,1.788575103782962,1.7671473258564125,0,0,2.343551857623178,0.06200971236458722,0.0016809861785580874,3.0,5.000000000000001,0.06326819089680462,0.0,0,4.191618506969129
1000008639,100002,3,1,3,5223,3,16,5,6,2,1,234,6.565385407,0,0,0,0,1,2,442,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,APAC,fintech,1.3518822637695806,2.0587839353825443,0,0,2.2035303618786637,0.044793261868300155,0.0030627871362940277,2.6666666666666665,5.375,0.04567551695170636,0.0,0,2.9789136139015313
1000008640,100007,3,7,3,5757,1,9,4,1,1,5,1502,5.702247328,0,0,0,0,0,2,591,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,cat,media,1.788575103782962,1.634230156734557,0,0,2.9431940978851903,0.2608544633553317,0.0015630427231677665,1.8,3.2857142857142865,0.26531683335532613,0.0,0,5.2641236890784056
1000008641,100002,3,1,3,5223,3,9,4,1,3,1,177,4.39307109,0,0,0,0,0,3,456,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,APAC,fintech,1.3518822637695806,2.0587839353825443,0,0,2.085892633386834,0.03388208269525268,0.0017228177641653904,1.8,3.2857142857142865,0.034328621889125194,0.0,0,2.8198812552032853
1000008642,100006,1,6,1,73,1,0,3,2,2,2,5,2.583911556,0,0,0,0,0,3,194,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,cat,logistics,1.788575103782962,1.776122988229642,0,0,0.7244555223592221,0.06756756756756757,0.0,0.0,-0.5,0.06809133342351352,0.0,0,1.2957431110897855
1000008643,100002,3,1,3,5223,1,4,3,1,4,2,707,2.118459181,30,0,0,0,1,0,385,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,cat,fintech,1.788575103782962,2.0587839353825443,0,0,3.661529176366032,0.13533690658499234,0.0007656967840735069,1.0,1.5,0.22914606482333477,0.0,0,6.548919926623219
1000008644,100004,1,3,2,118,3,3,2,6,2,1,5,2.080899985,0,0,0,0,1,1,172,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,APAC,saas_b2b,1.3518822637695806,1.7671473258564125,0,0,0.722946487646222,0.04201680672268908,0.025210084033613446,1.0,1.4000000000000001,0.04227910504012605,0.0,0,0.9773385343034419
1000008645,100013,2,7,2,701,3,1,2,5,1,1,15,2.78068016,5,0,0,0,0,2,408,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,APAC,media,1.3518822637695806,1.634230156734557,0,0,1.6549053701443288,0.021367521367521368,0.0014245014245014246,0.3333333333333333,0.20000000000000004,0.02920286184456434,0.0,0,2.237237218115151
1000008646,100013,2,7,2,701,3,4,3,3,3,2,2,6.565441167,34,0,0,0,0,1,216,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,APAC,media,1.3518822637695806,1.634230156734557,0,0,1.5257456574150678,0.002849002849002849,0.005698005698005698,1.0,1.5,0.004930957082048099,0.0,0,2.062628493282889
1000008647,100023,1,5,1,101,1,1,3,6,2,2,3,3.3947155,0,0,0,0,0,1,222,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,cat,healthcare,1.788575103782962,1.5788487282463186,0,0,0.5647018909479562,0.029411764705882353,0.00980392156862745,0.25,0.0,0.029711298426470592,0.0,0,1.0100117432086757
1000008648,100016,2,2,1,454,3,0,0,5,1,5,11,1.909754142,0,0,0,0,0,2,263,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,APAC,Finance,1.3518822637695806,1.448774765380605,0,0,0.9996919223412002,0.024175824175824177,0.0,0.0,0.0,0.024314333816892308,0.0,0,1.3514657790467854
1000008649,100016,2,2,1,454,3,2,1,5,2,4,37,1.251928858,22,0,0,0,0,2,316,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,APAC,Finance,1.3518822637695806,1.448774765380605,0,0,2.3994385152432995,0.08131868131868132,0.004395604395604396,1.0,1.2500000000000002,0.13261894791453563,0.0,0,3.2437583717630334
1000008650,100005,3,6,2,4799,1,7,5,3,4,4,643,1.555486964,32,0,0,0,0,2,311,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,cat,logistics,1.788575103782962,1.776122988229642,0,0,3.6406982197736855,0.13395833333333335,0.0014583333333333334,1.1666666666666667,1.9999999999999998,0.2282607097412803,0.0,0,6.511662196274164
1000008651,100025,2,3,2,547,2,4,1,6,1,1,33,1.282967496,0,0,0,0,0,3,365,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,1.4143931123344646,0.060218978102189784,0.0072992700729927005,2.0,2.75,0.06045075507683212,0.0,0,2.5285022372099335
1000008652,100009,2,7,3,639,2,3,3,1,1,1,69,8.343786247,52,0,0,0,1,3,354,3,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,EMEA,media,1.7876941107530033,1.634230156734557,0,0,2.9155170296263804,0.1078125,0.0046875,0.75,1.0,0.1961206127502317,0.0,0,5.21205262366317
1000008653,100009,2,7,3,639,2,7,1,5,4,2,34,0.419269349,0,0,0,0,1,0,400,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,EMEA,media,1.7876941107530033,1.634230156734557,0,0,1.4233970326427656,0.053125,0.0109375,3.5,5.000000000000001,0.053191821052496875,0.0,0,2.5445984925187726
1000008654,100021,2,2,2,999,2,2,2,2,2,4,78,0.856888842,0,0,0,0,1,2,381,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,EMEA,Finance,1.7876941107530033,1.448774765380605,0,0,1.7503498075128086,0.078,0.002,0.6666666666666666,0.8000000000000002,0.078200511989028,0.0,0,3.129090042648301
1000008655,100013,2,7,2,701,3,1,2,3,1,4,81,4.149602727,30,0,0,0,1,2,421,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,APAC,media,1.3518822637695806,1.634230156734557,0,0,2.8053326684322455,0.11538461538461539,0.0014245014245014246,0.3333333333333333,0.20000000000000004,0.1960668748936188,0.0,0,3.792479478426942
1000008656,100021,2,2,2,999,2,3,0,4,2,1,341,6.533800307,31,0,0,0,0,2,398,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,EMEA,Finance,1.7876941107530033,1.448774765380605,0,0,3.3932464665859596,0.341,0.003,3.0,3.0,0.5840472662850024,0.0,0,6.066086724649158
1000008657,100003,1,7,2,100,1,1,1,6,2,1,3,2.731775653,0,0,0,0,0,3,331,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,cat,media,1.788575103782962,1.634230156734557,0,0,0.5627130714069563,0.0297029702970297,0.009900990099009901,0.5,0.5000000000000001,0.029946395850267326,0.0,0,1.006454590091726
1000008658,100002,3,1,3,5223,1,13,3,1,4,2,2217,5.183858261,0,0,0,0,1,3,561,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,cat,fintech,1.788575103782962,2.0587839353825443,0,0,3.0972960419471254,0.4243874425727412,0.0024885145482388973,3.25,6.0,0.4309873356228773,0.0,0,5.539746589672137
1000008659,100018,3,3,2,5721,1,5,0,1,2,4,1219,6.64689596,9,0,0,0,1,1,367,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,cat,saas_b2b,1.788575103782962,1.7671473258564125,0,0,3.5533586708691347,0.2130373995106606,0.0008738203425375742,5.0,5.0,0.31539285987376237,0.0,0,6.355448853527851
1000008660,100016,2,2,1,454,3,3,2,3,1,2,23,2.182835284,0,0,0,0,1,2,299,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,APAC,Finance,1.3518822637695806,1.448774765380605,0,0,1.2777700379911785,0.05054945054945055,0.006593406593406593,1.0,1.4000000000000001,0.050880473922189015,0.0,0,1.7273946515364575
1000008661,100010,3,3,2,5353,1,5,2,1,3,1,1178,4.467331939,0,0,0,0,0,2,620,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,cat,saas_b2b,1.788575103782962,1.7671473258564125,0,0,2.8423707560319484,0.22002241314904744,0.0009338812103100486,1.6666666666666667,2.6,0.22297115260971723,0.0,0,5.083793569959498
1000008662,100023,1,5,1,101,1,1,1,1,3,1,7,7.425833862,28,0,0,0,0,2,356,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,cat,healthcare,1.788575103782962,1.5788487282463186,0,0,1.8642428672538767,0.06862745098039216,0.00980392156862745,0.5,0.5000000000000001,0.11637408503022612,0.0,0,3.3343383797752493
1000008663,100011,1,4,1,74,3,2,2,6,1,2,1,1.974821607,4,0,0,0,0,2,283,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,APAC,gaming,1.3518822637695806,1.2680851063829788,0,0,0.7660147107752082,0.013333333333333334,0.02666666666666667,0.6666666666666666,0.8000000000000002,0.017704160630770936,0.0,0,1.0355617012835892
1000008664,100008,1,7,1,82,3,1,2,1,1,2,5,7.547036555,20,0,0,0,1,2,400,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,APAC,media,1.3518822637695806,1.634230156734557,0,0,1.652701628673249,0.060240963855421686,0.012048192771084338,0.3333333333333333,0.20000000000000004,0.09828587934998101,0.0,0,2.234258019106465
1000008665,100022,2,3,3,596,2,5,2,5,3,5,15,1.01937462,0,0,0,0,1,2,356,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,1.1120936127559125,0.02512562814070352,0.008375209380234505,1.6666666666666667,2.6,0.025202465423618092,0.0,0,1.9880832021297759
1000008666,100014,1,1,1,133,2,2,0,5,2,1,1,0.219928549,3,0,0,0,0,3,46,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,EMEA,fintech,1.7876941107530033,2.0587839353825443,0,0,0.6938069662069453,0.007462686567164179,0.014925373134328358,2.0,2.0,0.009536706402022225,0.0,0,1.240314627487564
1000008667,100002,3,1,3,5223,1,2,0,4,3,4,5223,2.990488446,0,0,0,0,1,1,483,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,cat,fintech,1.788575103782962,2.0587839353825443,0,0,3.433378933720507,0.9998085758039816,0.00038284839203675346,2.0,2.0,1.0087783237864423,0.0,0,6.140856082705391
1000008668,100016,2,2,1,454,3,2,3,2,2,3,32,3.434582193,0,0,0,0,1,2,484,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,APAC,Finance,1.3518822637695806,1.448774765380605,0,0,1.408906771165592,0.07032967032967033,0.004395604395604396,0.5,0.5,0.07105432942973186,0.0,0,1.9046760752436311
1000008669,100014,1,1,1,133,2,2,3,2,2,2,7,11.46563811,18,0,0,0,0,3,301,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,EMEA,fintech,1.7876941107530033,2.0587839353825443,0,0,1.7495052247518665,0.05223880597014925,0.014925373134328358,0.5,0.5,0.08479845500852998,0.0,0,3.1275801870205213
1000008670,100003,1,7,2,100,1,5,1,3,1,1,0,1.746547063,0,0,0,0,1,2,73,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,cat,media,1.788575103782962,1.634230156734557,0,0,0.005239641189,0.0,0.04950495049504951,2.5,3.5000000000000004,0.0,0.0,0,0.009371491783401157
1000008671,100013,2,7,2,701,3,0,2,6,3,5,60,3.059123806,0,0,0,0,0,2,316,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,APAC,media,1.3518822637695806,1.634230156734557,0,0,1.6535269170873246,0.08547008547008547,0.0,0.0,-0.4,0.08625447618957265,0.0,0,2.235373711875948
1000008672,100022,2,3,3,596,2,1,1,3,3,1,26,1.736946117,43,0,0,0,1,2,395,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,2.45880247492821,0.04355108877721943,0.0016750418760469012,0.5,0.5000000000000001,0.0767391422001691,0.0,0,4.39558670393407
1000008673,100002,3,1,3,5223,1,10,1,1,4,5,84,4.228342502,11,0,0,0,1,2,529,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,cat,fintech,1.788575103782962,2.0587839353825443,0,0,2.5352175250385267,0.016079632465543645,0.0019142419601837673,5.0,7.25,0.02427488017361072,0.0,0,4.534426947958167
1000008674,100010,3,3,2,5353,2,5,5,4,4,1,4272,4.934348396,0,0,0,0,1,2,449,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,3.3588316194456103,0.7979081060889055,0.0009338812103100486,0.8333333333333334,1.2499999999999998,0.809719575839211,0.0,0,6.00456350509389
1000008675,100008,1,7,1,82,3,3,0,1,1,1,29,4.261033251,0,0,0,0,0,1,347,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,APAC,media,1.3518822637695806,1.634230156734557,0,0,1.3732620524178623,0.3493975903614458,0.03614457831325301,3.0,3.0,0.353863974612494,0.0,0,1.85648861217152
1000008676,100007,3,7,3,5757,2,10,1,5,3,2,933,0.915562756,11,0,0,0,0,2,408,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,EMEA,media,1.7876941107530033,1.634230156734557,0,0,3.4840092584959375,0.1620354289683918,0.0017367141368530739,5.0,7.25,0.24300907276910122,0.0,0,6.228342833222126
1000008677,100003,1,7,2,100,1,6,0,1,2,1,7,2.060516711,12,0,0,0,0,1,228,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,cat,media,1.788575103782962,1.634230156734557,0,0,1.6074429740433955,0.06930693069306931,0.0594059405940594,6.0,6.0,0.10528910842947675,0.0,0,2.8750324841248593
1000008678,100002,3,1,3,5223,1,6,2,6,3,3,38,1.741470244,0,0,0,0,1,2,345,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,cat,fintech,1.788575103782962,2.0587839353825443,0,0,1.4706490691838587,0.007274119448698315,0.0011485451761102604,2.0,3.2,0.0073121224364119455,0.0,0,2.6303663115438365
1000008679,100024,2,5,3,572,2,4,1,1,1,2,122,11.94303488,16,0,0,0,1,2,340,3,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,EMEA,healthcare,1.7876941107530033,1.5788487282463186,0,0,2.810666850005832,0.21291448516579406,0.006980802792321117,2.0,2.75,0.3411894526370884,0.0,0,5.02461257504412
1000008680,100025,2,3,2,547,2,2,4,1,2,1,147,12.03944982,0,0,0,0,1,1,588,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,EMEA,saas_b2b,1.7876941107530033,1.7671473258564125,0,0,2.035003258965646,0.26824817518248173,0.0036496350364963502,0.4,0.2857142857142858,0.27793685651572986,0.0,0,3.637963341416054
1000008681,100020,2,4,2,481,1,4,2,5,1,3,37,0.458478423,17,0,0,0,1,2,317,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,cat,gaming,1.788575103782962,1.2680851063829788,0,0,2.3235214265284037,0.07676348547717843,0.008298755186721992,1.3333333333333333,2.0000000000000004,0.1212440707746569,0.0,0,4.155792576594975
1000008682,100006,1,6,1,73,1,2,1,6,1,1,7,1.702474061,30,0,0,0,0,2,439,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,cat,logistics,1.788575103782962,1.776122988229642,0,0,1.8670802002004783,0.0945945945945946,0.02702702702702703,1.0,1.2500000000000002,0.16004505461567844,0.0,0,3.339413162844684
1000008683,100015,1,7,1,126,3,2,1,5,1,4,2,2.590395891,14,0,0,0,1,2,107,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,APAC,media,1.3518822637695806,1.634230156734557,0,0,1.259631163470907,0.015748031496062992,0.015748031496062992,1.0,1.2500000000000002,0.024399704376274676,0.0,0,1.7028730287877605
